# FILE DU LIEU DIEM DANH
# Format: MaSV|MaLop|NgayDiemDanh|TrangThai
# TrangThai: Co_mat | Vang_co_phep | Vang_khong_phep
#--------------------------------------------------
202343217|502655|29/03/2026|Co_mat
202343217|502655|04/04/2026|Co_mat
202343217|502655|05/04/2026|Co_mat
202343217|502655|11/04/2026|Vang_khong_phep
202343217|502655|12/04/2026|Co_mat
202343217|502655|18/04/2026|Co_mat
202343217|502655|19/04/2026|Co_mat
202343217|502655|25/04/2026|Co_mat
202343217|502655|26/04/2026|Co_mat
202343217|502655|02/05/2026|Co_mat
202343217|502655|03/05/2026|Co_mat
202343217|502655|09/05/2026|Co_mat
202343217|502655|10/05/2026|Chua_diem_danh
202343217|502655|16/05/2026|Co_mat
202343217|502655|17/05/2026|Co_mat
202343217|502655|23/05/2026|Chua_diem_danh
202343217|502655|24/05/2026|Co_mat
202343217|502655|30/05/2026|Co_mat
202343217|502655|31/05/2026|Co_mat
202343217|502655|06/06/2026|Co_mat
202343217|502655|07/06/2026|Co_mat
202343217|502655|13/06/2026|Co_mat
202343217|502655|14/06/2026|Co_mat
202503082|502655|20/12/2025|Chua_diem_danh
202503082|502655|21/12/2025|Vang_khong_phep
202503082|502655|27/12/2025|Co_mat
202503082|502655|28/12/2025|Co_mat
202503082|502655|03/01/2026|Co_mat
202503082|502655|04/01/2026|Co_mat
202503082|502655|10/01/2026|Co_mat
202503082|502655|11/01/2026|Co_mat
202503082|502655|17/01/2026|Co_mat
202503082|502655|18/01/2026|Vang_khong_phep
202503082|502655|24/01/2026|Co_mat
202503082|502655|25/01/2026|Co_mat
202503082|502655|31/01/2026|Co_mat
202503082|502655|01/02/2026|Co_mat
202503082|502655|07/02/2026|Co_mat
202503082|502655|08/02/2026|Co_mat
202503082|502655|14/02/2026|Co_mat
202503082|502655|15/02/2026|Co_mat
202503082|502655|21/02/2026|Co_mat
202503082|502655|22/02/2026|Co_mat
202503082|502655|28/02/2026|Co_mat
202503082|502655|01/03/2026|Co_mat
202503082|502655|07/03/2026|Co_mat
202503082|502655|08/03/2026|Co_mat
202503082|502655|14/03/2026|Co_mat
202503082|502655|15/03/2026|Co_mat
202503082|502655|21/03/2026|Co_mat
202503082|502655|22/03/2026|Chua_diem_danh
202503082|502655|28/03/2026|Co_mat
202503082|502655|29/03/2026|Chua_diem_danh
202503082|502655|04/04/2026|Chua_diem_danh
202503082|502655|05/04/2026|Co_mat
202503082|502655|11/04/2026|Co_mat
202503082|502655|12/04/2026|Co_mat
202503082|502655|18/04/2026|Co_mat
202503082|502655|19/04/2026|Co_mat
202503082|502655|25/04/2026|Co_mat
202503082|502655|26/04/2026|Co_mat
202503082|502655|02/05/2026|Chua_diem_danh
202503082|502655|03/05/2026|Co_mat
202503082|502655|09/05/2026|Co_mat
202503082|502655|10/05/2026|Co_mat
202503082|502655|16/05/2026|Co_mat
202503082|502655|17/05/2026|Co_mat
202503082|502655|23/05/2026|Co_mat
202503082|502655|24/05/2026|Vang_khong_phep
202503082|502655|30/05/2026|Co_mat
202503082|502655|31/05/2026|Co_mat
202503082|502655|06/06/2026|Co_mat
202503082|502655|07/06/2026|Co_mat
202503082|502655|13/06/2026|Co_mat
202503082|502655|14/06/2026|Co_mat
202352061|502655|20/12/2025|Co_mat
202352061|502655|21/12/2025|Co_mat
202352061|502655|27/12/2025|Co_mat
202352061|502655|28/12/2025|Co_mat
202352061|502655|03/01/2026|Co_mat
202352061|502655|04/01/2026|Co_mat
202352061|502655|10/01/2026|Co_mat
202352061|502655|11/01/2026|Co_mat
202352061|502655|17/01/2026|Co_mat
202352061|502655|18/01/2026|Vang_khong_phep
202352061|502655|24/01/2026|Co_mat
202352061|502655|25/01/2026|Co_mat
202352061|502655|31/01/2026|Co_mat
202352061|502655|01/02/2026|Co_mat
202352061|502655|07/02/2026|Chua_diem_danh
202352061|502655|08/02/2026|Chua_diem_danh
202352061|502655|14/02/2026|Co_mat
202352061|502655|15/02/2026|Co_mat
202352061|502655|21/02/2026|Co_mat
202352061|502655|22/02/2026|Co_mat
202352061|502655|28/02/2026|Co_mat
202352061|502655|01/03/2026|Co_mat
202352061|502655|07/03/2026|Co_mat
202352061|502655|08/03/2026|Co_mat
202352061|502655|14/03/2026|Co_mat
202352061|502655|15/03/2026|Co_mat
202352061|502655|21/03/2026|Co_mat
202352061|502655|22/03/2026|Co_mat
202352061|502655|28/03/2026|Co_mat
202352061|502655|29/03/2026|Co_mat
202352061|502655|04/04/2026|Co_mat
202352061|502655|05/04/2026|Co_mat
202352061|502655|11/04/2026|Co_mat
202352061|502655|12/04/2026|Co_mat
202352061|502655|18/04/2026|Co_mat
202352061|502655|19/04/2026|Co_mat
202352061|502655|25/04/2026|Co_mat
202352061|502655|26/04/2026|Co_mat
202352061|502655|02/05/2026|Co_mat
202352061|502655|03/05/2026|Co_mat
202352061|502655|09/05/2026|Co_mat
202352061|502655|10/05/2026|Co_mat
202352061|502655|16/05/2026|Vang_khong_phep
202352061|502655|17/05/2026|Co_mat
202352061|502655|23/05/2026|Co_mat
202352061|502655|24/05/2026|Chua_diem_danh
202352061|502655|30/05/2026|Co_mat
202352061|502655|31/05/2026|Co_mat
202352061|502655|06/06/2026|Co_mat
202352061|502655|07/06/2026|Chua_diem_danh
202352061|502655|13/06/2026|Co_mat
202352061|502655|14/06/2026|Co_mat
202529106|502655|20/12/2025|Co_mat
202529106|502655|21/12/2025|Co_mat
202529106|502655|27/12/2025|Co_mat
202529106|502655|28/12/2025|Co_mat
202529106|502655|03/01/2026|Co_mat
202529106|502655|04/01/2026|Co_mat
202529106|502655|10/01/2026|Chua_diem_danh
202529106|502655|11/01/2026|Vang_khong_phep
202529106|502655|17/01/2026|Co_mat
202529106|502655|18/01/2026|Co_mat
202529106|502655|24/01/2026|Co_mat
202529106|502655|25/01/2026|Co_mat
202529106|502655|31/01/2026|Co_mat
202529106|502655|01/02/2026|Co_mat
202529106|502655|07/02/2026|Co_mat
202529106|502655|08/02/2026|Co_mat
202529106|502655|14/02/2026|Co_mat
202529106|502655|15/02/2026|Vang_khong_phep
202529106|502655|21/02/2026|Vang_khong_phep
202529106|502655|22/02/2026|Vang_khong_phep
202529106|502655|28/02/2026|Co_mat
202529106|502655|01/03/2026|Co_mat
202529106|502655|07/03/2026|Co_mat
202529106|502655|08/03/2026|Co_mat
202529106|502655|14/03/2026|Co_mat
202529106|502655|15/03/2026|Co_mat
202529106|502655|21/03/2026|Co_mat
202529106|502655|22/03/2026|Co_mat
202529106|502655|28/03/2026|Co_mat
202529106|502655|29/03/2026|Co_mat
202529106|502655|04/04/2026|Co_mat
202529106|502655|05/04/2026|Co_mat
202529106|502655|11/04/2026|Co_mat
202529106|502655|12/04/2026|Co_mat
202529106|502655|18/04/2026|Co_mat
202529106|502655|19/04/2026|Co_mat
202529106|502655|25/04/2026|Co_mat
202529106|502655|26/04/2026|Co_mat
202529106|502655|02/05/2026|Co_mat
202529106|502655|03/05/2026|Co_mat
202529106|502655|09/05/2026|Co_mat
202529106|502655|10/05/2026|Co_mat
202529106|502655|16/05/2026|Co_mat
202529106|502655|17/05/2026|Co_mat
202529106|502655|23/05/2026|Co_mat
202529106|502655|24/05/2026|Co_mat
202529106|502655|30/05/2026|Co_mat
202529106|502655|31/05/2026|Co_mat
202529106|502655|06/06/2026|Co_mat
202529106|502655|07/06/2026|Co_mat
202529106|502655|13/06/2026|Co_mat
202529106|502655|14/06/2026|Vang_khong_phep
202446426|502655|20/12/2025|Co_mat
202446426|502655|21/12/2025|Co_mat
202446426|502655|27/12/2025|Co_mat
202446426|502655|28/12/2025|Co_mat
202446426|502655|03/01/2026|Co_mat
202446426|502655|04/01/2026|Co_mat
202446426|502655|10/01/2026|Vang_khong_phep
202446426|502655|11/01/2026|Co_mat
202446426|502655|17/01/2026|Co_mat
202446426|502655|18/01/2026|Co_mat
202446426|502655|24/01/2026|Vang_khong_phep
202446426|502655|25/01/2026|Co_mat
202446426|502655|31/01/2026|Co_mat
202446426|502655|01/02/2026|Co_mat
202446426|502655|07/02/2026|Co_mat
202446426|502655|08/02/2026|Co_mat
202446426|502655|14/02/2026|Co_mat
202446426|502655|15/02/2026|Co_mat
202446426|502655|21/02/2026|Co_mat
202446426|502655|22/02/2026|Chua_diem_danh
202446426|502655|28/02/2026|Co_mat
202446426|502655|01/03/2026|Co_mat
202446426|502655|07/03/2026|Co_mat
202446426|502655|08/03/2026|Vang_khong_phep
202446426|502655|14/03/2026|Vang_khong_phep
202446426|502655|15/03/2026|Co_mat
202446426|502655|21/03/2026|Vang_khong_phep
202446426|502655|22/03/2026|Co_mat
202446426|502655|28/03/2026|Co_mat
202446426|502655|29/03/2026|Co_mat
202446426|502655|04/04/2026|Co_mat
202446426|502655|05/04/2026|Co_mat
202446426|502655|11/04/2026|Co_mat
202446426|502655|12/04/2026|Vang_khong_phep
202446426|502655|18/04/2026|Co_mat
202446426|502655|19/04/2026|Vang_khong_phep
202446426|502655|25/04/2026|Co_mat
202446426|502655|26/04/2026|Co_mat
202446426|502655|02/05/2026|Co_mat
202446426|502655|03/05/2026|Co_mat
202446426|502655|09/05/2026|Co_mat
202446426|502655|10/05/2026|Vang_khong_phep
202446426|502655|16/05/2026|Co_mat
202446426|502655|17/05/2026|Co_mat
202446426|502655|23/05/2026|Co_mat
202446426|502655|24/05/2026|Co_mat
202446426|502655|30/05/2026|Co_mat
202446426|502655|31/05/2026|Co_mat
202446426|502655|06/06/2026|Co_mat
202446426|502655|07/06/2026|Co_mat
202446426|502655|13/06/2026|Chua_diem_danh
202446426|502655|14/06/2026|Co_mat
202288137|502655|20/12/2025|Co_mat
202288137|502655|21/12/2025|Co_mat
202288137|502655|27/12/2025|Co_mat
202288137|502655|28/12/2025|Co_mat
202288137|502655|03/01/2026|Co_mat
202288137|502655|04/01/2026|Co_mat
202288137|502655|10/01/2026|Co_mat
202288137|502655|11/01/2026|Chua_diem_danh
202288137|502655|17/01/2026|Co_mat
202288137|502655|18/01/2026|Co_mat
202288137|502655|24/01/2026|Co_mat
202288137|502655|25/01/2026|Co_mat
202288137|502655|31/01/2026|Co_mat
202288137|502655|01/02/2026|Co_mat
202288137|502655|07/02/2026|Co_mat
202288137|502655|08/02/2026|Chua_diem_danh
202288137|502655|14/02/2026|Vang_khong_phep
202288137|502655|15/02/2026|Co_mat
202288137|502655|21/02/2026|Chua_diem_danh
202288137|502655|22/02/2026|Co_mat
202288137|502655|28/02/2026|Co_mat
202288137|502655|01/03/2026|Co_mat
202288137|502655|07/03/2026|Vang_khong_phep
202288137|502655|08/03/2026|Co_mat
202288137|502655|14/03/2026|Co_mat
202288137|502655|15/03/2026|Co_mat
202288137|502655|21/03/2026|Co_mat
202288137|502655|22/03/2026|Co_mat
202288137|502655|28/03/2026|Co_mat
202288137|502655|29/03/2026|Co_mat
202288137|502655|04/04/2026|Co_mat
202288137|502655|05/04/2026|Co_mat
202288137|502655|11/04/2026|Co_mat
202288137|502655|12/04/2026|Co_mat
202288137|502655|18/04/2026|Co_mat
202288137|502655|19/04/2026|Co_mat
202288137|502655|25/04/2026|Co_mat
202288137|502655|26/04/2026|Co_mat
202288137|502655|02/05/2026|Co_mat
202288137|502655|03/05/2026|Co_mat
202288137|502655|09/05/2026|Co_mat
202288137|502655|10/05/2026|Co_mat
202288137|502655|16/05/2026|Co_mat
202288137|502655|17/05/2026|Co_mat
202288137|502655|23/05/2026|Co_mat
202288137|502655|24/05/2026|Co_mat
202288137|502655|30/05/2026|Co_mat
202288137|502655|31/05/2026|Co_mat
202288137|502655|06/06/2026|Vang_khong_phep
202288137|502655|07/06/2026|Co_mat
202288137|502655|13/06/2026|Co_mat
202288137|502655|14/06/2026|Vang_khong_phep
202533919|502655|20/12/2025|Co_mat
202533919|502655|21/12/2025|Co_mat
202533919|502655|27/12/2025|Co_mat
202533919|502655|28/12/2025|Co_mat
202533919|502655|03/01/2026|Co_mat
202533919|502655|04/01/2026|Co_mat
202533919|502655|10/01/2026|Co_mat
202533919|502655|11/01/2026|Chua_diem_danh
202533919|502655|17/01/2026|Co_mat
202533919|502655|18/01/2026|Co_mat
202533919|502655|24/01/2026|Co_mat
202533919|502655|25/01/2026|Co_mat
202533919|502655|31/01/2026|Co_mat
202533919|502655|01/02/2026|Co_mat
202533919|502655|07/02/2026|Vang_khong_phep
202533919|502655|08/02/2026|Co_mat
202533919|502655|14/02/2026|Co_mat
202533919|502655|15/02/2026|Co_mat
202533919|502655|21/02/2026|Co_mat
202533919|502655|22/02/2026|Vang_khong_phep
202533919|502655|28/02/2026|Co_mat
202533919|502655|01/03/2026|Co_mat
202533919|502655|07/03/2026|Co_mat
202533919|502655|08/03/2026|Co_mat
202533919|502655|14/03/2026|Co_mat
202533919|502655|15/03/2026|Co_mat
202533919|502655|21/03/2026|Co_mat
202533919|502655|22/03/2026|Co_mat
202533919|502655|28/03/2026|Co_mat
202533919|502655|29/03/2026|Co_mat
202533919|502655|04/04/2026|Co_mat
202533919|502655|05/04/2026|Co_mat
202533919|502655|11/04/2026|Co_mat
202533919|502655|12/04/2026|Co_mat
202533919|502655|18/04/2026|Co_mat
202533919|502655|19/04/2026|Co_mat
202533919|502655|25/04/2026|Co_mat
202533919|502655|26/04/2026|Co_mat
202533919|502655|02/05/2026|Co_mat
202533919|502655|03/05/2026|Co_mat
202533919|502655|09/05/2026|Co_mat
202533919|502655|10/05/2026|Co_mat
202533919|502655|16/05/2026|Co_mat
202533919|502655|17/05/2026|Co_mat
202533919|502655|23/05/2026|Co_mat
202533919|502655|24/05/2026|Co_mat
202533919|502655|30/05/2026|Chua_diem_danh
202533919|502655|31/05/2026|Co_mat
202533919|502655|06/06/2026|Co_mat
202533919|502655|07/06/2026|Co_mat
202533919|502655|13/06/2026|Co_mat
202533919|502655|14/06/2026|Co_mat
202255523|502655|20/12/2025|Co_mat
202255523|502655|21/12/2025|Co_mat
202255523|502655|27/12/2025|Co_mat
202255523|502655|28/12/2025|Co_mat
202255523|502655|03/01/2026|Co_mat
202255523|502655|04/01/2026|Co_mat
202255523|502655|10/01/2026|Co_mat
202255523|502655|11/01/2026|Co_mat
202255523|502655|17/01/2026|Vang_khong_phep
202255523|502655|18/01/2026|Chua_diem_danh
202255523|502655|24/01/2026|Co_mat
202255523|502655|25/01/2026|Co_mat
202255523|502655|31/01/2026|Co_mat
202255523|502655|01/02/2026|Co_mat
202255523|502655|07/02/2026|Co_mat
202255523|502655|08/02/2026|Vang_khong_phep
202255523|502655|14/02/2026|Co_mat
202255523|502655|15/02/2026|Co_mat
202255523|502655|21/02/2026|Co_mat
202255523|502655|22/02/2026|Co_mat
202255523|502655|28/02/2026|Co_mat
202255523|502655|01/03/2026|Co_mat
202255523|502655|07/03/2026|Co_mat
202255523|502655|08/03/2026|Co_mat
202255523|502655|14/03/2026|Co_mat
202255523|502655|15/03/2026|Co_mat
202255523|502655|21/03/2026|Chua_diem_danh
202255523|502655|22/03/2026|Co_mat
202255523|502655|28/03/2026|Co_mat
202255523|502655|29/03/2026|Co_mat
202255523|502655|04/04/2026|Co_mat
202255523|502655|05/04/2026|Co_mat
202255523|502655|11/04/2026|Co_mat
202255523|502655|12/04/2026|Chua_diem_danh
202255523|502655|18/04/2026|Vang_khong_phep
202255523|502655|19/04/2026|Chua_diem_danh
202255523|502655|25/04/2026|Co_mat
202255523|502655|26/04/2026|Co_mat
202255523|502655|02/05/2026|Co_mat
202255523|502655|03/05/2026|Co_mat
202255523|502655|09/05/2026|Co_mat
202255523|502655|10/05/2026|Co_mat
202255523|502655|16/05/2026|Co_mat
202255523|502655|17/05/2026|Co_mat
202255523|502655|23/05/2026|Co_mat
202255523|502655|24/05/2026|Co_mat
202255523|502655|30/05/2026|Co_mat
202255523|502655|31/05/2026|Vang_khong_phep
202255523|502655|06/06/2026|Vang_khong_phep
202255523|502655|07/06/2026|Vang_khong_phep
202255523|502655|13/06/2026|Co_mat
202255523|502655|14/06/2026|Co_mat
202316532|502655|20/12/2025|Co_mat
202316532|502655|21/12/2025|Co_mat
202316532|502655|27/12/2025|Co_mat
202316532|502655|28/12/2025|Co_mat
202316532|502655|03/01/2026|Co_mat
202316532|502655|04/01/2026|Co_mat
202316532|502655|10/01/2026|Co_mat
202316532|502655|11/01/2026|Co_mat
202316532|502655|17/01/2026|Vang_khong_phep
202316532|502655|18/01/2026|Co_mat
202316532|502655|24/01/2026|Co_mat
202316532|502655|25/01/2026|Co_mat
202316532|502655|31/01/2026|Co_mat
202316532|502655|01/02/2026|Co_mat
202316532|502655|07/02/2026|Co_mat
202316532|502655|08/02/2026|Co_mat
202316532|502655|14/02/2026|Co_mat
202316532|502655|15/02/2026|Co_mat
202316532|502655|21/02/2026|Co_mat
202316532|502655|22/02/2026|Co_mat
202316532|502655|28/02/2026|Co_mat
202316532|502655|01/03/2026|Co_mat
202316532|502655|07/03/2026|Co_mat
202316532|502655|08/03/2026|Co_mat
202316532|502655|14/03/2026|Co_mat
202316532|502655|15/03/2026|Co_mat
202316532|502655|21/03/2026|Co_mat
202316532|502655|22/03/2026|Vang_khong_phep
202316532|502655|28/03/2026|Co_mat
202316532|502655|29/03/2026|Co_mat
202316532|502655|04/04/2026|Co_mat
202316532|502655|05/04/2026|Co_mat
202316532|502655|11/04/2026|Co_mat
202316532|502655|12/04/2026|Co_mat
202316532|502655|18/04/2026|Co_mat
202316532|502655|19/04/2026|Co_mat
202316532|502655|25/04/2026|Co_mat
202316532|502655|26/04/2026|Co_mat
202316532|502655|02/05/2026|Co_mat
202316532|502655|03/05/2026|Co_mat
202316532|502655|09/05/2026|Co_mat
202316532|502655|10/05/2026|Co_mat
202316532|502655|16/05/2026|Co_mat
202316532|502655|17/05/2026|Co_mat
202316532|502655|23/05/2026|Co_mat
202316532|502655|24/05/2026|Co_mat
202316532|502655|30/05/2026|Co_mat
202316532|502655|31/05/2026|Co_mat
202316532|502655|06/06/2026|Co_mat
202316532|502655|07/06/2026|Co_mat
202316532|502655|13/06/2026|Co_mat
202316532|502655|14/06/2026|Co_mat
202463044|502655|20/12/2025|Co_mat
202463044|502655|21/12/2025|Co_mat
202463044|502655|27/12/2025|Co_mat
202463044|502655|28/12/2025|Co_mat
202463044|502655|03/01/2026|Vang_khong_phep
202463044|502655|04/01/2026|Co_mat
202463044|502655|10/01/2026|Co_mat
202463044|502655|11/01/2026|Co_mat
202463044|502655|17/01/2026|Co_mat
202463044|502655|18/01/2026|Co_mat
202463044|502655|24/01/2026|Co_mat
202463044|502655|25/01/2026|Co_mat
202463044|502655|31/01/2026|Co_mat
202463044|502655|01/02/2026|Co_mat
202463044|502655|07/02/2026|Co_mat
202463044|502655|08/02/2026|Co_mat
202463044|502655|14/02/2026|Co_mat
202463044|502655|15/02/2026|Vang_khong_phep
202463044|502655|21/02/2026|Co_mat
202463044|502655|22/02/2026|Co_mat
202463044|502655|28/02/2026|Co_mat
202463044|502655|01/03/2026|Co_mat
202463044|502655|07/03/2026|Co_mat
202463044|502655|08/03/2026|Co_mat
202463044|502655|14/03/2026|Chua_diem_danh
202463044|502655|15/03/2026|Vang_khong_phep
202463044|502655|21/03/2026|Co_mat
202463044|502655|22/03/2026|Co_mat
202463044|502655|28/03/2026|Co_mat
202463044|502655|29/03/2026|Co_mat
202463044|502655|04/04/2026|Co_mat
202463044|502655|05/04/2026|Co_mat
202463044|502655|11/04/2026|Co_mat
202463044|502655|12/04/2026|Co_mat
202463044|502655|18/04/2026|Co_mat
202463044|502655|19/04/2026|Co_mat
202463044|502655|25/04/2026|Co_mat
202463044|502655|26/04/2026|Co_mat
202463044|502655|02/05/2026|Co_mat
202463044|502655|03/05/2026|Co_mat
202463044|502655|09/05/2026|Co_mat
202463044|502655|10/05/2026|Co_mat
202463044|502655|16/05/2026|Co_mat
202463044|502655|17/05/2026|Co_mat
202463044|502655|23/05/2026|Co_mat
202463044|502655|24/05/2026|Co_mat
202463044|502655|30/05/2026|Co_mat
202463044|502655|31/05/2026|Co_mat
202463044|502655|06/06/2026|Co_mat
202463044|502655|07/06/2026|Co_mat
202463044|502655|13/06/2026|Co_mat
202463044|502655|14/06/2026|Co_mat
202372083|502655|20/12/2025|Co_mat
202372083|502655|21/12/2025|Co_mat
202372083|502655|27/12/2025|Co_mat
202372083|502655|28/12/2025|Chua_diem_danh
202372083|502655|03/01/2026|Co_mat
202372083|502655|04/01/2026|Co_mat
202372083|502655|10/01/2026|Co_mat
202372083|502655|11/01/2026|Co_mat
202372083|502655|17/01/2026|Co_mat
202372083|502655|18/01/2026|Co_mat
202372083|502655|24/01/2026|Co_mat
202372083|502655|25/01/2026|Co_mat
202372083|502655|31/01/2026|Vang_khong_phep
202372083|502655|01/02/2026|Co_mat
202372083|502655|07/02/2026|Vang_khong_phep
202372083|502655|08/02/2026|Co_mat
202372083|502655|14/02/2026|Co_mat
202372083|502655|15/02/2026|Co_mat
202372083|502655|21/02/2026|Co_mat
202372083|502655|22/02/2026|Co_mat
202372083|502655|28/02/2026|Co_mat
202372083|502655|01/03/2026|Co_mat
202372083|502655|07/03/2026|Co_mat
202372083|502655|08/03/2026|Vang_khong_phep
202372083|502655|14/03/2026|Co_mat
202372083|502655|15/03/2026|Co_mat
202372083|502655|21/03/2026|Co_mat
202372083|502655|22/03/2026|Co_mat
202372083|502655|28/03/2026|Vang_khong_phep
202372083|502655|29/03/2026|Co_mat
202372083|502655|04/04/2026|Co_mat
202372083|502655|05/04/2026|Co_mat
202372083|502655|11/04/2026|Co_mat
202372083|502655|12/04/2026|Co_mat
202372083|502655|18/04/2026|Co_mat
202372083|502655|19/04/2026|Co_mat
202372083|502655|25/04/2026|Co_mat
202372083|502655|26/04/2026|Co_mat
202372083|502655|02/05/2026|Co_mat
202372083|502655|03/05/2026|Chua_diem_danh
202372083|502655|09/05/2026|Co_mat
202372083|502655|10/05/2026|Co_mat
202372083|502655|16/05/2026|Co_mat
202372083|502655|17/05/2026|Vang_khong_phep
202372083|502655|23/05/2026|Co_mat
202372083|502655|24/05/2026|Co_mat
202372083|502655|30/05/2026|Co_mat
202372083|502655|31/05/2026|Chua_diem_danh
202372083|502655|06/06/2026|Co_mat
202372083|502655|07/06/2026|Vang_khong_phep
202372083|502655|13/06/2026|Co_mat
202372083|502655|14/06/2026|Co_mat
202584228|502655|20/12/2025|Co_mat
202584228|502655|21/12/2025|Chua_diem_danh
202584228|502655|27/12/2025|Co_mat
202584228|502655|28/12/2025|Co_mat
202584228|502655|03/01/2026|Co_mat
202584228|502655|04/01/2026|Co_mat
202584228|502655|10/01/2026|Co_mat
202584228|502655|11/01/2026|Co_mat
202584228|502655|17/01/2026|Co_mat
202584228|502655|18/01/2026|Co_mat
202584228|502655|24/01/2026|Vang_khong_phep
202584228|502655|25/01/2026|Co_mat
202584228|502655|31/01/2026|Co_mat
202584228|502655|01/02/2026|Vang_khong_phep
202584228|502655|07/02/2026|Co_mat
202584228|502655|08/02/2026|Vang_khong_phep
202584228|502655|14/02/2026|Co_mat
202584228|502655|15/02/2026|Co_mat
202584228|502655|21/02/2026|Co_mat
202584228|502655|22/02/2026|Co_mat
202584228|502655|28/02/2026|Co_mat
202584228|502655|01/03/2026|Co_mat
202584228|502655|07/03/2026|Co_mat
202584228|502655|08/03/2026|Co_mat
202584228|502655|14/03/2026|Vang_khong_phep
202584228|502655|15/03/2026|Co_mat
202584228|502655|21/03/2026|Co_mat
202584228|502655|22/03/2026|Co_mat
202584228|502655|28/03/2026|Co_mat
202584228|502655|29/03/2026|Co_mat
202584228|502655|04/04/2026|Co_mat
202584228|502655|05/04/2026|Co_mat
202584228|502655|11/04/2026|Co_mat
202584228|502655|12/04/2026|Vang_khong_phep
202584228|502655|18/04/2026|Vang_khong_phep
202584228|502655|19/04/2026|Co_mat
202584228|502655|25/04/2026|Co_mat
202584228|502655|26/04/2026|Co_mat
202584228|502655|02/05/2026|Co_mat
202584228|502655|03/05/2026|Co_mat
202584228|502655|09/05/2026|Co_mat
202584228|502655|10/05/2026|Co_mat
202584228|502655|16/05/2026|Co_mat
202584228|502655|17/05/2026|Vang_khong_phep
202584228|502655|23/05/2026|Co_mat
202584228|502655|24/05/2026|Co_mat
202584228|502655|30/05/2026|Co_mat
202584228|502655|31/05/2026|Co_mat
202584228|502655|06/06/2026|Vang_khong_phep
202584228|502655|07/06/2026|Vang_khong_phep
202584228|502655|13/06/2026|Co_mat
202584228|502655|14/06/2026|Co_mat
202247470|502655|20/12/2025|Co_mat
202247470|502655|21/12/2025|Co_mat
202247470|502655|27/12/2025|Co_mat
202247470|502655|28/12/2025|Co_mat
202247470|502655|03/01/2026|Co_mat
202247470|502655|04/01/2026|Co_mat
202247470|502655|10/01/2026|Co_mat
202247470|502655|11/01/2026|Co_mat
202247470|502655|17/01/2026|Co_mat
202247470|502655|18/01/2026|Co_mat
202247470|502655|24/01/2026|Co_mat
202247470|502655|25/01/2026|Co_mat
202247470|502655|31/01/2026|Co_mat
202247470|502655|01/02/2026|Co_mat
202247470|502655|07/02/2026|Co_mat
202247470|502655|08/02/2026|Co_mat
202247470|502655|14/02/2026|Co_mat
202247470|502655|15/02/2026|Chua_diem_danh
202247470|502655|21/02/2026|Co_mat
202247470|502655|22/02/2026|Co_mat
202247470|502655|28/02/2026|Co_mat
202247470|502655|01/03/2026|Co_mat
202247470|502655|07/03/2026|Vang_khong_phep
202247470|502655|08/03/2026|Co_mat
202247470|502655|14/03/2026|Co_mat
202247470|502655|15/03/2026|Co_mat
202247470|502655|21/03/2026|Co_mat
202247470|502655|22/03/2026|Co_mat
202247470|502655|28/03/2026|Co_mat
202247470|502655|29/03/2026|Co_mat
202247470|502655|04/04/2026|Co_mat
202247470|502655|05/04/2026|Vang_khong_phep
202247470|502655|11/04/2026|Co_mat
202247470|502655|12/04/2026|Co_mat
202247470|502655|18/04/2026|Co_mat
202247470|502655|19/04/2026|Co_mat
202247470|502655|25/04/2026|Co_mat
202247470|502655|26/04/2026|Co_mat
202247470|502655|02/05/2026|Co_mat
202247470|502655|03/05/2026|Co_mat
202247470|502655|09/05/2026|Co_mat
202247470|502655|10/05/2026|Co_mat
202247470|502655|16/05/2026|Vang_khong_phep
202247470|502655|17/05/2026|Co_mat
202247470|502655|23/05/2026|Co_mat
202247470|502655|24/05/2026|Chua_diem_danh
202247470|502655|30/05/2026|Co_mat
202247470|502655|31/05/2026|Co_mat
202247470|502655|06/06/2026|Co_mat
202247470|502655|07/06/2026|Vang_khong_phep
202247470|502655|13/06/2026|Co_mat
202247470|502655|14/06/2026|Chua_diem_danh
202346656|502655|20/12/2025|Co_mat
202346656|502655|21/12/2025|Co_mat
202346656|502655|27/12/2025|Co_mat
202346656|502655|28/12/2025|Co_mat
202346656|502655|03/01/2026|Co_mat
202346656|502655|04/01/2026|Co_mat
202346656|502655|10/01/2026|Co_mat
202346656|502655|11/01/2026|Chua_diem_danh
202346656|502655|17/01/2026|Vang_khong_phep
202346656|502655|18/01/2026|Co_mat
202346656|502655|24/01/2026|Chua_diem_danh
202346656|502655|25/01/2026|Co_mat
202346656|502655|31/01/2026|Co_mat
202346656|502655|01/02/2026|Co_mat
202346656|502655|07/02/2026|Co_mat
202346656|502655|08/02/2026|Co_mat
202346656|502655|14/02/2026|Co_mat
202346656|502655|15/02/2026|Co_mat
202346656|502655|21/02/2026|Co_mat
202346656|502655|22/02/2026|Co_mat
202346656|502655|28/02/2026|Co_mat
202346656|502655|01/03/2026|Co_mat
202346656|502655|07/03/2026|Co_mat
202346656|502655|08/03/2026|Co_mat
202346656|502655|14/03/2026|Co_mat
202346656|502655|15/03/2026|Co_mat
202346656|502655|21/03/2026|Co_mat
202346656|502655|22/03/2026|Co_mat
202346656|502655|28/03/2026|Co_mat
202346656|502655|29/03/2026|Chua_diem_danh
